"_airbyte_ab_id",_airbyte_emitted_at,_airbyte_data
aa0650ec-a849-4d57-84ab-bddb95fd3aba,1681370611365,"{""_id"":""216040396"",""date_auto"":""2023-01-30"",""facility"":""Peterbaar"",""shift_type"":""1"",""any_issue"":false}"
cd689be7-a15e-42ef-927e-7fa6419e67b6,1681370611365,"{""_id"":""216041514"",""date_auto"":""2023-01-30"",""facility"":""Basgoda North"",""shift_type"":""1"",""any_issue"":false}"
56179e79-8190-4855-9f66-55abdb152e17,1681370611365,"{""_id"":""216110238"",""date_auto"":""2023-01-30"",""facility"":""Basgoda"",""shift_type"":""2"",""any_issue"":false}"
64484316-3c25-42bb-b23d-ca34dd290228,1681370611365,"{""_id"":""216116394"",""date_auto"":""2023-01-30"",""facility"":""Gomia"",""shift_type"":""2"",""any_issue"":false}"
e130bc9f-88d9-486c-b321-40930ba3a6c1,1681370611365,"{""_id"":""216130984"",""date_auto"":""2023-01-30"",""facility"":""Basgoda North"",""shift_type"":""2"",""any_issue"":false}"
a88a0cdd-76c5-4f5a-830d-290ac5c043cb,1681370611365,"{""_id"":""216145195"",""date_auto"":""2023-01-30"",""facility"":""Peterbaar"",""shift_type"":""2"",""any_issue"":false}"
f4f596f2-f884-411c-a76b-904ba26a0ce7,1681370611365,"{""_id"":""216163884"",""date_auto"":""2023-01-30"",""facility"":""Dundibagh"",""shift_type"":""2"",""any_issue"":false}"
13b89739-055f-4705-8a51-81cdcae637bf,1681370611365,"{""_id"":""216284973"",""date_auto"":""2023-01-31"",""facility"":""Dundibagh"",""shift_type"":""1"",""any_issue"":false}"
bd9c7b44-bd9d-4802-80fa-2fb53b1e78b7,1681370611365,"{""_id"":""216285960"",""date_auto"":""2023-01-31"",""facility"":""Basgoda"",""shift_type"":""1"",""any_issue"":false}"
d9292d2a-604e-4884-8db0-0f2c5f28684a,1681370611365,"{""_id"":""216286536"",""date_auto"":""2023-01-31"",""facility"":""Peterbaar"",""shift_type"":""1"",""any_issue"":false}"
43b642f9-6001-4b96-864c-db33f1e80872,1681370611365,"{""_id"":""216286724"",""date_auto"":""2023-01-31"",""facility"":""Azad Nagar"",""shift_type"":""1"",""any_issue"":false}"
efdf4008-2f4c-49c0-86e7-2f370c123d6c,1681370611365,"{""_id"":""216286851"",""date_auto"":""2023-01-31"",""facility"":""Basgoda North"",""shift_type"":""1"",""any_issue"":false}"
15dff524-7fb3-4b53-8336-7948a0c52fd2,1681370611365,"{""_id"":""216329751"",""date_auto"":""2023-01-31"",""facility"":""Dundibagh"",""shift_type"":""2"",""any_issue"":false}"
6cc9d860-8045-47fe-8b5b-e927edcd8213,1681370611365,"{""_id"":""216358272"",""date_auto"":""2023-01-31"",""facility"":""Basgoda"",""shift_type"":""2"",""any_issue"":false}"
56cb04d5-d86c-4456-baad-ca9d2958947f,1681370611365,"{""_id"":""216375119"",""date_auto"":""2023-01-31"",""facility"":""Basgoda North"",""shift_type"":""2"",""any_issue"":false}"
79462dc2-2c8e-43b2-ae57-25fc4b8d6a35,1681370611365,"{""_id"":""216377832"",""date_auto"":""2023-01-31"",""facility"":""Dundibagh"",""shift_type"":""2"",""any_issue"":false}"
683b9e5f-a87f-41a5-a13a-4f772074b477,1681370611365,"{""_id"":""216385540"",""date_auto"":""2023-01-31"",""facility"":""Azad Nagar"",""shift_type"":""2"",""any_issue"":false}"
9fa1b895-4276-4d47-bcfc-2b990f05e3ef,1681370611365,"{""_id"":""216394329"",""date_auto"":""2023-01-31"",""facility"":""Peterbaar"",""shift_type"":""2"",""any_issue"":false}"
469986c8-9e48-4b54-ab3b-9564687911df,1681370611365,"{""_id"":""216538369"",""date_auto"":""2023-02-01"",""facility"":""Dundibagh"",""shift_type"":""1"",""any_issue"":false}"
03e6eb1e-ad77-4a4b-bba0-d7ee2b938ded,1681370611365,"{""_id"":""216538751"",""date_auto"":""2023-02-01"",""facility"":""Azad Nagar"",""shift_type"":""1"",""any_issue"":false}"
96c73360-5514-404b-b0cb-ca6a104d7d15,1681370611365,"{""_id"":""216539440"",""date_auto"":""2023-02-01"",""facility"":""Basgoda"",""shift_type"":""1"",""any_issue"":false}"
d2810582-6c9e-40ef-b7e6-b9d227112e45,1681370611365,"{""_id"":""216539953"",""date_auto"":""2023-02-01"",""facility"":""Peterbaar"",""shift_type"":""1"",""any_issue"":false}"
11403fb1-935f-44fd-b8f8-759bffa267f0,1681370611365,"{""_id"":""216548106"",""date_auto"":""2023-02-01"",""facility"":""Basgoda North"",""shift_type"":""1"",""any_issue"":false}"
87360019-167f-400f-aaee-f45407ed0a6b,1681370611365,"{""_id"":""216614208"",""date_auto"":""2023-02-01"",""facility"":""Basgoda"",""shift_type"":""2"",""any_issue"":false}"
346509db-1d61-4736-8854-face6267cc9d,1681370611365,"{""_id"":""216624391"",""date_auto"":""2023-02-01"",""facility"":""Gomia"",""shift_type"":""2"",""any_issue"":false}"
bc64b189-e125-41e3-8017-bc3a25d118e1,1681370611365,"{""_id"":""216629829"",""date_auto"":""2023-02-01"",""facility"":""Basgoda North"",""shift_type"":""2"",""any_issue"":false}"
554a477b-d570-49d7-bfac-41a1ef7aba2e,1681370611365,"{""_id"":""216638581"",""date_auto"":""2023-02-01"",""facility"":""Azad Nagar"",""shift_type"":""2"",""any_issue"":false}"
8c610b9f-c84f-4cb9-aa15-9f50129f787e,1681370611365,"{""_id"":""216643376"",""date_auto"":""2023-02-01"",""facility"":""Peterbaar"",""shift_type"":""2"",""any_issue"":false}"
4829fa36-8352-491f-bf88-d680ec283a16,1681370611365,"{""_id"":""216658136"",""date_auto"":""2023-02-01"",""facility"":""Dundibagh"",""shift_type"":""2"",""any_issue"":false}"
3233796b-1f89-4108-908a-4093ecd3380c,1681370611365,"{""_id"":""216772552"",""date_auto"":""2023-02-02"",""facility"":""Peterbaar"",""shift_type"":""1"",""any_issue"":false}"
6f6cd024-4228-4cb4-9f76-8219963adb72,1681370611365,"{""_id"":""216772833"",""date_auto"":""2023-02-02"",""facility"":""Dundibagh"",""shift_type"":""1"",""any_issue"":false}"
